latitude,longitude,historic,start_date,ref:mhs,wikidata,name,mhs:inscription_date,wikipedia
48.76655,7.25954,building,,PA00106952,Q22959862,,1936-03-28 ,
49.0002,7.0308,citywalls,15C,PA00106995,Q22959901,Fortifications,1922-04-27 ,
48.7676,7.2588,building,18C,PA00106937,Q22959845,Hôtel de ville,1935-10-08 ,
48.73519,7.054435,place_of_worship,jewish,PA00106999,Q22959905,Synagogue,1984-12-05 ,
49.156503,6.775839,,20C,PA00107075,Q22960182,Carreau de Sainte-Fontaine,1992-10-22 ,
49.11595,6.17859,building,,PA00106905,Q22959824,,1929-10-24 ,
49.1217,6.1785,,14C,PA00106824,Q3115328,Ancienne commanderie Saint-Antoine,,fr:Grange des Antonistes
49.1248,6.1742,building,17C,PA00106855,Q22959769,,1929-10-24 ,
48.695642,7.048164,monastery,abbey,PA00106785,Q14637686,Abbaye,1874-11-30 ,
49.1219,6.1781,building,18C,PA00106857,Q22959771,,1970-09-18 ,
49.1157,6.1779,building,16C,PA00106871,Q3145853,,1929-12-09 ,fr:Hôtel de Gournay
49.117,6.1788,building,,PA00106863,Q22959777,,1929-10-03 ,
49.1213,6.1719,,18C,PA00106859,Q22959773,Immeubles,,
49.12415,6.14884,archaeological_site,roman_villa,PA57000019,Q22979661,Villa,1999-01-22 ,
49.0772,6.0738,building,16C,PA00106724,Q22959704,,1930-01-09 ,
49.1168,6.17878,building,,PA00106891,Q22959809,,1929-10-24 ,
48.7676,7.25922,building,,PA00106965,Q22959875,,1936-03-28 ,
49.0942,6.0798,place_of_worship,christian,PA00107022,Q3584388,Église Saint-Rémy,1984-11-16 ,fr:Église Saint-Rémy de Vaux
48.888579,6.780623,,,PA00107042,Q22959953,Motte castrale (ancienne),1990-04-09 ,
49.038621,7.132914,yes,10C,PA00106793,Q22959748,Chapelle Saint-Martin (ancienne),1982-11-23 ,
48.7668,7.258,place_of_worship,christian,PA00106934,Q22959842,,1936-03-28 ,
48.76787,7.25972,building,,PA00106964,Q22959873,,1936-03-28 ,
49.107312,6.084248,place_of_worship,christian,PA00106980,Q22959889,,1984-12-28 ,
49.06881,6.8323,,19C,PA00106729,Q22959706,Ossuaire (ancien),1987-11-23 ,
49.11613,6.17862,building,,PA00106902,Q22959821,,1929-10-24 ,
49.1223,6.1718,,17C,PA00106815,Q1047114,"Ancienne caserne du Cloître, lycée de garçons",1926-03-30 ,fr:Caserne du Cloître de Metz
49.0811,7.1316,place_of_worship,christian,PA00107032,Q3583237,Église Saint-Michel,1891-06-11 ,fr:Église Saint-Michel de Zetting
49.091089,5.946714,place_of_worship,christian,PA00107029,Q22959930,,1898-05-21 ,
49.0548,7.4302,,,PA00107051,Q2845794,Hôpital militaire (ancien),1991-12-18 ,fr:Ancien hôpital militaire de Bitche
49.11585,6.17858,building,,PA00106907,Q22959826,,1929-10-24 ,
49.104514,6.71051,building,15C,PA00106986,Q22959894,,1937-06-10 ,
49.1177,6.1805,building,17C,PA00106877,Q22959793,,1928-06-29 ,
49.1163,6.1782,yes,12C,PA00106818,Q2957322,Chapelle de la Miséricorde (ancienne),1968-12-18 ,fr:Chapelle de la Miséricorde de Metz
48.971481,6.90852,building,18C,PA00107069,Q22960138,,1992-12-14 ,
48.84685,7.02132,building,16C,PA00107064,Q22960095,,1992-12-14 ,
49.1199,6.1758,fountain,yes,PA00106839,Q22959765,Fontaine,1929-06-13 ,
49.130492,6.233102,,20C,PA57000021,Q22979663,Ecole primaire publique,2001-02-05 ,
49.1206,6.1749,,18C,PA00106882,Q22959799,"Maisons, actuellement siège de la DRAC (direction régionale des affaires culturelles)",,
49.1178,6.1731,building,15C,PA00106847,Q914180,Hôtel de Gargan,1929-10-03 ,fr:Hôtel de Gargan
49.121,6.1773,building,18C,PA00106866,Q22959782,,1930-01-06 ,
48.97839,7.379524,yes,19C,PA00106771,Q2957428,Chapelle des Verreries (ancienne),1978-06-15 ,fr:Chapelle des Verreries de Goetzenbruck
49.11581,6.17857,building,,PA00106908,Q22959827,,1929-10-24 ,
49.1211,6.175,building,,PA00106879,Q22959796,,1929-10-03 ,
48.76651,7.25918,building,,PA00106949,Q22959858,,1936-03-28 ,
49.40213,6.24341,,18C,PA00106743,Q22959716,Ossuaire,1987-11-23 ,
48.781992,6.530415,,15C,PA00107028,Q22959929,Monnaie épiscopale (ancienne),1930-02-16 ,
49.11639,6.17871,building,,PA00106896,Q22959814,,1929-10-24 ,
49.1199,6.1759,,,PA00106914,Q1428517,Place d'Armes,1948-01-12 ,fr:Place d'Armes (Metz)
49.0019,6.476,,,PA00106784,Q22959744,Puits,1929-12-09 ,
49.06537,6.080104,,,PA00106791,Q2563830,Aqueduc gallo-romain,,
49.1486,6.7928,,20C,PA00107066,Q22960113,Carreau Cuvelette,1992-10-22 ,
48.76655,7.25941,building,,PA00106951,Q22959861,,1936-03-28 ,
49.0485,6.00135,yes,16C,PA57000010,Q22979651,Chapelle Saint-Clément,1997-07-04 ,
48.7352,7.0531,yes,13C,PA00106996,Q195052,Chapelle des Franciscains (ancienne) ou des Cordeliers,1992-12-18 ,fr:Chapelle des Cordeliers de Sarrebourg
49.11,6.1753,building,20C,PA00106850,Q686565,Hôtel des Postes,1975-01-15 ,fr:Poste centrale de Metz
48.76639,7.25842,building,,PA00106945,Q22959854,,1936-03-28 ,
49.1207,6.1915,citywalls,18C,PA00106841,Q22959766,Fortifications,1982-07-12 ,
48.99984,6.62178,,16C,PA00106741,Q22959714,Ossuaire près de l'église,1990-08-13 ,
48.791917,6.498851,place_of_worship,christian,PA00106994,Q22959900,,1929-10-24 ,
49.1246,6.1761,,19C,PA00106822,Q22959760,Collège des Jésuites (ancienne abbaye Saint-Clément),1992-08-31 ,
47.5083,3.5136,place_of_worship,christian,PA00113029,Q3582996,Église Saint-Martin,1913-12-24 ,fr:Église Saint-Martin de Surgy
47.445544,3.411563,place_of_worship,christian,PA00113036,Q22965466,,1926-06-10 ,
47.263053,3.070544,place_of_worship,christian,PA00112894,Q22965246,Église Saint-Martin,1910-11-19 ,
46.846331,3.12295,castle,14C,PA00113008,Q17102428,Château de Villars,1951-11-27 ,
47.243515,3.027157,castle,manor,PA00112814,Q22965179,Manoir,1976-07-15 ,
46.997766,3.198861,place_of_worship,christian,PA00113002,Q22965360,Église de Chaluzy (ancienne),1974-05-17 ,
47.374829,3.152845,monastery,13C,PA00112883,Q19017521,Prieuré de l'Epeau (restes),1927-10-24 ,
47.429873,3.400375,,19C,PA00112864,,Anciennes Papeteries de Villette,,
46.950138,3.314019,castle,19C,PA00132836,Q22975731,Château de Prye,2006-04-24 ,fr:Château de Prye
47.286882,2.955065,yes,17C,PA00112989,Q22965338,Chapelle du cimetière,1971-10-13 ,
47.241738,3.789424,,,PA00113054,Q22965546,Chaumière de Certaines,1989-10-09 ,
47.2182,2.99,castle,19C,PA58000028,Q22979692,"Château de Mouron, actuellement institut médico-éducatif spécialisé pour enfants",2006-03-17 ,
47.366789,3.27936,place_of_worship,christian,PA00113064,Q22965592,Église Saint-Siméon,1991-12-03 ,
47.0238,3.1965,castle,19C,PA58000032,Q22979699,Château de Luanges,2008-06-27 ,
46.872272,3.366472,castle,14C,PA58000027,Q22979691,,2004-12-27 ,
46.854397,3.18397,place_of_worship,christian,PA00113009,Q22965382,Église et crypte,1862 ,
47.340924,3.052374,castle,16C,PA00113027,Q22965432,Château des Granges,,
47.366294,3.590652,building,,PA00113032,Q22965447,Maison de Théodore de Bèze,1932-10-04 ,
46.984479,3.81041,monastery,convent,PA00112924,Q22965274,Couvent des Pères de Picpus (ancien),1978-12-13 ,
47.441511,3.415377,castle,14C,PA58000024,Q22979687,Château des Créneaux,2003-03-05 ,
47.178538,3.015739,,16C,PA00112830,Q22965188,Hôpital (ancien),1929-10-12 ,
47.236293,3.068418,place_of_worship,christian,PA00112929,Q22965281,,1907-09-02 ,
47.119406,3.326143,place_of_worship,christian,PA00112977,Q22965324,,1971-03-29 ,
47.526909,2.901005,,,PA00112933,Q22965298,Etablissement rural gallo-romain,1982-03-16 ,
47.376925,2.972502,castle,17C,PA00113006,Q22965374,Château de Mocques,1987-12-29 ,
47.3211,3.7321,wayside_cross,18C,PA00112792,Q22965164,Croix,1984-10-08 ,
47.410371,2.923505,monastery,convent,PA00112865,Q22965223,Couvent des Augustins (ancien),1977-06-15 ,
47.1775,3.0153,building,18C,PA00112839,Q22965199,,1971-10-13 ,
47.3808,3.795,castle,12C,PA00112800,Q2190858,,1994-03-11 ,fr:Château de Bazoches
47.047254,3.804609,castle,14C,PA00112914,Q5118757,Château de Chandioux (ruines),1970-01-09 ,
46.9867,3.1539,citywalls,15C,PA00112971,Q3407376,Remparts (anciens),1945-10-05 ,fr:Promenade des Remparts (Nevers)
47.325981,3.103567,,17C,PA58000031,Q22979697,Anciennes forges de Chailloy,2008-08-05 ,
46.9909,3.1633,building,15C,PA58000018,Q22979684,Hôtel Andras de Marcy,2001-07-11 ,fr:Maisons anciennes à Nevers
47.2132,3.4218,place_of_worship,christian,PA00113022,Q3581366,,1926-06-10 ,fr:Église Saint-Denys de Saizy
47.3213,2.8915,castle,15C,PA00113034,Q22965456,Château de Tracy,,
47.205887,3.737232,castle,16C,PA58000021,Q15943832,Château de Coulon,,fr:Château de Coulon
47.358151,3.383679,place_of_worship,christian,PA00113042,Q22965490,Église Sainte-Eugénie (ancienne),1930-10-16 ,fr:Église Sainte-Eugénie de Varzy
47.4602,3.519,building,16C,PA00112858,Q22965217,Maison du 16e siècle à pans de bois,1927-11-23 ,
46.861225,3.557861,place_of_worship,christian,PA00113049,Q22965521,,1895-02-16 ,
47.343316,2.990478,,12C,PA00113003,Q22965365,Ancienne abbaye,1996-07-18 ,
47.177212,3.01591,yes,16C,PA00112829,Q22965187,Grenier à sel (ancien),1980-04-02 ,
47.3437,3.3695,,13C,PA00113046,Q22965507,Léproserie Saint-Lazare (ancienne),1931-01-12 ,
47.232887,3.627854,place_of_worship,christian,PA00112984,Q22965333,,1926-06-10 ,
46.861018,3.560002,castle,14C,PA00113061,Q22965577,Château et dépendances,1991-03-12 ,fr:Château de Verneuil (Nièvre)
47.393069,3.634747,place_of_worship,christian,PA00112917,Q22965267,,1911-06-22 ,
46.9909,3.1636,building,15C,PA58000017,Q22979683,Hôtel de Maumigny,2000-12-21 ,fr:Maisons anciennes à Nevers
47.479668,3.053121,castle,,PA00113020,Q22965409,Château et enceinte (ruines),1907-02-20 ,
47.05081,3.81821,castle,17C,PA58000008,Q15943834,Château de Saulières,,fr:Château de Saulières
47.180284,3.727352,tower,yes,PA58000035,Q20971185,Tour Vauban,2010-02-23 ,fr:Tour Vauban (Epiry)
47.1777,3.0162,building,15C,PA00112835,Q22965194,,1927-05-14 ,
46.790116,3.119098,,15C,PA00113013,Q22965391,Bailliage (ancien),1927-08-21 ,
47.3671,3.592,place_of_worship,christian,PA00113031,Q3582463,Église Saint-Léger,1840 ,fr:Église Saint-Léger de Tannay
47.4604,3.5203,building,17C,PA00112852,Q22965208,Hôtel de Bellegarde (ancien),1934-11-10 ,
47.0487,3.2038,place_of_worship,christian,PA00113039,Q22965481,Église Saint-Denis,1927-02-22 ,
46.9885,3.8103,,13C,PA00125320,Q2970078,Ancien château,1993-06-17 ,fr:Château de Moulins-Engilbert
47.365848,3.279532,,17C,PA00112915,Q22965265,Domaine du château de Menou,,
47.233135,3.668728,castle,,PA00112983,Q22965331,Château de la Chaise,1976-06-15 ,
47.179313,3.016669,citywalls,14C,PA00112841,Q22965201,Remparts (restes),1937-11-17 ,
47.265953,3.11401,place_of_worship,christian,PA00113051,Q22965530,,1929-01-25 ,
47.0459,3.2041,castle,17C,PA00113038,Q22965475,Château des évêques de Nevers (ancien),,fr:Château des évêques de Nevers
47.35958,3.388075,building,,PA00113047,Q22965513,,1928-02-25 ,
46.987506,3.810625,place_of_worship,christian,PA00112925,Q22965275,Église paroissiale,1927-02-22 ,
46.980607,3.349182,castle,15C,PA00112890,Q22965242,Château de Cigogne,1932-10-04 ,
46.949501,3.189467,castle,18C,PA00113026,Q22249279,Château de Sermoise,1988-05-20 ,fr:Château de Sermoise
47.2056,3.9225,,,PA00112981,Q22965329,Voie romaine d'Autun à Orléans (ancienne),1938-03-25 ,
46.737997,3.42521,castle,12C,PA58000022,Q22979685,,,
47.178768,3.225183,,16C,PA00112804,Q22965169,Chateau de Sauvages,1987-12-29 ,
47.0233,3.7371,,13C,PA58000002,Q2820339,Ancienne abbaye de Bellevaux,1997-11-14 ,fr:Abbaye Notre-Dame et Saint-Paul de Bellevaux
47.2206,3.3623,castle,14C,PA00112897,Q22965250,,1950-03-06 ,
47.1765,3.3305,place_of_worship,christian,PA00112993,Q3582517,Église Saint-Marcel,1840 ,fr:Église Saint-Marcel de Prémery
47.082753,3.792324,wayside_cross,18C,PA00112889,Q22965240,Croix,1938-04-28 ,
47.366044,3.111206,place_of_worship,christian,PA00112880,Q3580414,Église Notre-Dame du Pré (ruines),1840 ,fr:Église Notre-Dame-du-Pré de Donzy
47.094461,3.444391,castle,manor,PA00135230,Q22975908,Manoir de Giverdy,1995-06-13 ,
47.239957,3.785106,castle,manor,PA58000038,Q22979711,Manoir de la Chaume,2010-11-30 ,
47.3591,3.3859,place_of_worship,christian,PA00113043,Q3584146,Église Saint-Pierre,1862 ,fr:Église Saint-Pierre de Varzy
46.69648,3.186592,place_of_worship,christian,PA58000037,Q22979709,Église Saint-Rémy,2010-09-15 ,
47.1387,3.034,tower,defensive,PA00125319,Q22968785,Donjon,1993-04-26 ,
46.711918,3.246841,castle,14C,PA00113033,Q22965451,Château du Bessay,1967-01-31 ,
46.77495,3.074675,place_of_worship,christian,PA00112908,Q22965260,,1940-01-12 ,
47.461196,3.519245,,18C,PA00112850,Q22965207,Ecole royale d'artillerie (ancienne),1985-11-06 ,
47.177867,3.016414,,12C,PA00112824,,Ancien domaine prioral,,
46.835488,3.466958,yes,13C,PA00112872,Q22965228,Chapelle Saint-Thibault (ancienne),1968-03-27 ,
46.9893,3.1632,,19C,PA00112963,Q3289793,Marché Saint-Arigle,1975-07-09 ,fr:Marché Saint-Arigle
47.496899,3.514332,,16C,PA00112991,Q22965341,Chartreuse de Basseville,1927-10-24 ,fr:Chartreuse Notre-Dame du Val Saint-Jean de Basseville
47.2436,2.9935,,12C,PA00112916,Q22965266,Bâtiment dit grange aux dîmes,1984-02-08 ,
47.4595,3.5189,monastery,abbey,PA00112848,Q22965205,Abbaye (ancienne),1927-05-14 ,
47.088462,3.188865,,18C,PA00112901,Q22965254,Forges royales de la Chaussade (anciennes),,
46.964205,3.743409,place_of_worship,christian,PA00112907,Q22965259,Église paroissiale (ancienne),1980-07-07 ,
47.359173,3.387061,building,16C,PA00113045,Q22965500,"Hôtel de ville (ancien) et beffroi (ancien) , dits maison Guiton",,
47.426574,3.855547,,18C,PA00125324,Q22968786,Domaine de Serée,1993-06-29 ,
46.9244,4.035,archaeological_site,fortification,PA00112898,Q22965251,"Oppidum du Mont-Beuvray, également dénommé oppidum de Bibracte (également sur commune de Saint-Léger-sous-Beuvray, dans la Saône-et-Loire)",1984-09-25 ,fr:Bibracte
47.372148,3.272123,yes,19C,PA00132543,Q22969180,Chapelle Notre-Dame-de-Lourdes-de-Tête-Ronde,1994-03-21 ,
47.430306,3.497343,place_of_worship,christian,PA00112994,Q22965343,,1926-06-10 ,
47.361822,3.676288,,20C,PA58000003,Q15098099,Eolienne et lavoir,1996-03-28 ,fr:Éolienne de Vignol
47.170962,4.153004,place_of_worship,christian,PA00112928,Q22965279,Église Saint-Denis,1986-03-27 ,
47.077706,3.41569,castle,15C,PA00113056,Q22965554,Château de Lichy,1990-03-14 ,
47.04731,3.096255,place_of_worship,christian,PA00112893,Q22965245,,1862 ,
47.349044,3.621867,place_of_worship,christian,PA00113001,Q22965356,,1925-02-23 ,
47.1783,3.016,,16C,PA00112840,Q22965200,Pressoir (ancien),1929-10-12 ,
46.9851,3.1548,citywalls,15C,PA00112970,Q3407376,Remparts de la tour du Havre à la Loire,1944-11-12 ,fr:Promenade des Remparts (Nevers)
46.9938,3.1599,,17C,PA58000029,Q2956592,Ancien hôpital,2006-05-05 ,fr:Chapelle Notre-Dame-de-Pitié de Nevers
47.0535,3.2129,castle,15C,PA00113037,Q22965470,Château des Bordes,,
46.769866,3.676633,monastery,11C,PA00112918,Q3402931,Prieuré Saint-Pierre (ancien),,fr:Prieuré Saint-Pierre d'Antioche de Montambert
46.9883,3.1592,,19C,PA00125322,Q3527639,Théâtre,1993-06-17 ,fr:Théâtre de Nevers
47.459343,3.519485,building,15C,PA00112854,Q22965211,Maison du 15e siècle,1929-02-11 ,
46.791484,3.398598,castle,19C,PA58000007,Q22979678,Château de Saint-Loup,1997-05-06 ,
47.178157,3.016787,building,,PA00112833,Q22965191,,,
46.8613,3.503,building,15C,PA00135228,Q22975907,Maison forte de Riegot,1995-12-11 ,
46.998772,3.168268,yes,19C,PA58000014,Q2957488,"Chapelle funéraire de la famille Laborde, sise au cimetière Jean-Gautherin",1999-04-30 ,fr:Chapelle funéraire de la famille Laborde
47.2872,3.7197,castle,15C,PA00112791,Q2507005,Château de Villemolin,,fr:Château de Villemolin
46.997641,3.382904,castle,19C,PA00113059,Q22965569,Château d'Azy,1991-12-20 ,fr:Château d'Azy
47.369764,3.126602,place_of_worship,christian,PA58000009,Q22979679,Église Saint-Caradeuc,1998-08-13 ,
47.460173,3.519721,building,15C,PA00112853,Q22965210,Maison du chapitre Saint-Martin (ancienne),1925-05-18 ,
47.411071,2.924466,building,16C,PA00112869,Q22965225,,1927-12-29 ,
47.41179,2.924954,castle,palace,PA00113057,Q22965559,Palais épiscopal (ancien),1990-10-25 ,
46.987722,3.160881,yes,17C,PA00112938,Q2957391,Chapelle des Oratoriens (ancienne),1913-06-13 ,fr:Chapelle des Oratoriens de Nevers
46.9859,3.1552,,12C,PA00112941,Q3580629,Ancienne église Notre-Dame dite église Saint-Genest,1923-08-23 ,fr:Église Notre-Dame de Nevers
46.827234,3.461631,castle,,PA00112873,Q22965229,,1932-09-14 ,
47.238871,3.59802,castle,14C,PA58000036,Q22979707,Château de Précy,2010-11-18 ,
46.828504,3.463165,monastery,convent,PA00112874,Q22965230,Couvent des Minimes (ancien),,
47.258896,3.650727,castle,17C,PA00112846,Q2968939,,,fr:Château de Chitry-les-Mines
47.2364,3.7199,castle,14C,PA00112816,Q2766341,Château de Lantilly,,fr:Château de Lantilly
47.459778,3.519648,building,,PA00112857,Q22965216,,1937-05-05 ,
47.2301,3.4749,, 3C,PA00112821,Q22965182,Camp romain,1976-07-16 ,
47.2437,3.4029,castle,15C,PA00112796,Q15943840,Château de la Motte,1985-07-15 ,fr:Château de la Motte (Arthel)
47.35713,3.384355,castle,16C,PA00113041,Q22965485,Château des Evêques d'Auxerre,1946-12-20 ,
47.358168,3.387381,building,15C,PA00113044,Q22965495,Hôtel de l'Ecu,1927-07-28 ,
46.7901,3.1175,place_of_worship,christian,PA00113014,Q3584091,Église Saint-Pierre,1886-07-12 ,fr:Église Saint-Pierre de Saint-Pierre-le-Moûtier
47.36452827,3.11041181,place_of_worship,christian,PA00112881,Q3582573,Église Saint-Martin-du-Pré (ancienne),1984-09-13 ,fr:Église Saint-Martin-du-Pré de Donzy
46.9804,3.1455,building,20C,PA58000041,Q22979715,Maison dite  Villa Mauguière ,2013-09-30 ,
46.82779,3.459617,citywalls,16C,PA00112876,Q22965231,Remparts (anciens),1946-06-18 ,
46.738924,3.425974,,19C,PA58000023,Q22979686,Anciens logements ouvriers dits les Casernes,2002-05-13 ,
47.1998,4.174,building,12C,PA58000011,Q22979680,Maison forte d'Alligny-en-Morvan,1998-11-17 ,
46.987583,3.152255,,20C,PA58000039,Q22979713,Magasin,2011-05-11 ,
46.789857,3.118095,building,15C,PA00113016,Q22965400,Maison du 15e siècle,1926-12-10 ,
46.9103,3.7603,castle,14C,PA58000010,Q2970899,Château de Vandenesse,1998-09-11 ,fr:Château de Vandenesse
47.026314,3.533907,place_of_worship,christian,PA00112996,Q22965346,,1884-11-12 ,
47.384197,3.002502,place_of_worship,christian,PA00112988,Q22965337,,1971-03-19 ,
46.988457,3.159342,,17C,PA00125323,Q3377240,Petit château dit La Gloriette,1993-06-17 ,fr:Petit château La Gloriette
47.266526,3.09374,castle,13C,PA00113050,Q22965526,Château dit du Vieux Moulin,1971-10-15 ,
46.8499,3.2736,castle,13C,PA00112909,Q22965261,Château de Rosemont (ruines),1923-10-20 ,
46.9898,3.164,building,16C,PA00112954,Q22965316,,1946-04-29 ,fr:Maisons anciennes à Nevers
46.720373,3.345872,castle,13C,PA00112885,Q22965237,,1996-04-10 ,
46.859,3.0786,place_of_worship,christian,PA00112912,Q3582197,Église Saint-Julien,1886-07-12 ,fr:Église Saint-Julien de Mars-sur-Allier
47.2171,3.4836,, 4C,PA00113052,Q22965535,Vicus gallo-romain (vestiges),1989-10-02 ,
47.1963,3.4517,castle,15C,PA00112927,Q22965278,Château (vieux),1988-09-14 ,
46.992694,3.167909,tower,yes,PA00112975,Q3533174,Tour Saint-Trohé,1942-08-09 ,fr:Tour Saint-Trohé
47.360899,3.74769,wayside_cross,17C,PA00112931,Q22965289,Croix,1929-04-06 ,
47.093639,3.206007,castle,14C,PA00112900,Q15943846,Château de Villemenant,1930-11-18 ,fr:Château de Villemenant
47.264007,3.565085,place_of_worship,christian,PA00112879,Q22965234,,1926-06-10 ,
47.322258,3.141392,place_of_worship,christian,PA00113000,Q22965352,,1927-02-22 ,
47.1351,3.2507,yes,15C,PA00112986,Q22965335,Chapelle de Poissons,1981-04-23 ,
47.178,3.0167,building,,PA00112831,Q22965189,,,
46.9193,3.2329,castle,14C,PA00112844,Q2968925,,1946-02-25 ,fr:Château de Chevenon
47.178071,3.01679,building,,PA00112832,Q22965190,,,
46.9026,3.0589,castle,15C,PA00112997,Q2278738,Château de Meauce,1971-08-16 ,fr:Château de Meauce
47.4099,2.9239,,20C,PA58000013,Q2973221,Cinéma Eden,1999-04-28 ,fr:Cinéma Éden
47.055278,3.351034,place_of_worship,christian,PA00113019,Q22965404,,1959-04-30 ,
47.059273,3.306236,wayside_cross,15C,PA00112979,Q22965327,Croix,1909-06-14 ,
46.944601,3.819005,castle,15C,PA58000030,Q22979695,Château de Marry,2006-08-16 ,
46.835989,3.319904,place_of_worship,christian,PA00112892,Q22965244,,1971-04-29 ,
47.189246,3.236594,,19C,PA00112806,Q22965171,Haut-fourneau de Bourgneuf,1971-09-23 ,
47.2587,3.6831,,18C,PA00112861,Q2820397,Ancienne abbaye bénédictine Saint-Léonard,2001-06-13 ,fr:Abbaye Saint-Léonard de Corbigny
46.9998,3.4566,castle,15C,PA00112808,Q22965173,Château de Dumphlun,1980-03-25 ,
47.2847,4.0163,place_of_worship,christian,PA00112888,Q3584897,Église Sainte-Amélie,,fr:Église Sainte-Amélie de Dun-les-Places
47.4635,3.2566,place_of_worship,christian,PA58000004,Q22979677,Église Saint-Sulpice,1997-04-11 ,
47.243,3.4073,castle,16C,PA00112795,Q15943841,Château d'Apremont,,fr:Château d'Arthel
47.261724,3.578485,place_of_worship,christian,PA00112902,Q22965255,Église paroissiale,1907-09-16 ,
47.113,3.0633,wayside_cross,19C,PA00113035,Q22965461,Croix du Pape,1971-03-10 ,
47.459258,3.519525,building,,PA00112855,Q22965213,,1937-05-05 ,
47.089282,3.191555,castle,18C,PA58000020,Q2971185,Château de la Chaussade,2002-03-11 ,fr:Château de la Chaussade
47.3809,3.3319,castle,15C,PA00112823,Q2969029,Château de Corbelin,1940-09-25 ,fr:Château de Corbelin
46.789944,3.117583,building,15C,PA00113015,Q22965395,"Maison dite du Lieutenant criminel, au Sud de l'église",1926-11-02 ,
46.986113,3.15799,building,14C,PA00112976,Q22965323,,1932-07-11 ,fr:Maisons anciennes à Nevers
47.258309,3.683976,citywalls,12C,PA00112863,Q22965221,Remparts (anciens),1946-12-19 ,
47.356473,3.875962,,17C,PA00113005,Q2971051,Domaine du château de Vésigneux,2012-07-10 ,fr:Château de Vésigneux
46.986304,3.154637,monastery,abbey,PA00112935,Q2820370,Abbaye Saint-Genest (ancienne) ou ancienne abbaye Notre-Dame,,fr:Abbaye Saint-Genest de Nevers
46.769355,3.315495,place_of_worship,christian,PA00112932,Q22965294,,1931-04-17 ,
47.190403,3.227765,,18C,PA00112805,Q22965170,,1959-03-27 ,
47.065341,3.808385,castle,15C,PA00113012,Q15943833,Château de Besne,,fr:Château de Besne
47.1776,3.0175,place_of_worship,christian,PA00112826,Q952235,Église priorale Sainte-Croix,,fr:Abbatiale Notre-Dame de La Charité-sur-Loire
47.285525,3.490883,castle,15C,PA00112813,Q22965177,,1983-03-21 ,
47.091777,3.148543,place_of_worship,christian,PA00112982,Q22965330,,1927-02-22 ,
47.1201,3.2328,catholic,16C,PA00112987,Q22965336,,1975-02-07 ,
47.283509,2.954378,place_of_worship,christian,PA00112990,Q22965340,,1971-10-13 ,
47.21184,3.503839,place_of_worship,christian,PA00113017,Q15953937,,,fr:Église Saint-Révérien de Saint-Révérien
47.018559,3.520821,castle,14C,PA00112995,Q22965344,Château de Vevres,1974-04-19 ,fr:Château de Vesvres
47.350011,3.58195,castle,17C,PA00113030,Q22965442,Château de Pignol,1972-12-07 ,
47.35406,3.737319,yes,11C,PA00112930,Q22965285,Chapelle de Mont-Sabot,1987-04-08 ,
47.279269,3.547141,place_of_worship,christian,PA00112923,Q22965273,,1926-06-10 ,
47.460162,3.518887,building,16C,PA00112859,Q22965218,Maison à pans de bois du 16e siècle,1927-05-31 ,
47.360047,3.389679,,18C,PA00113048,Q22965517,Puits couvert,1946-12-12 ,
46.9844,3.1556,tower,yes,PA00112973,Q3533094,Tour de Cuffy dite tour Goguin,1945-07-11 ,fr:Tour Goguin
47.2151,3.7013,castle,15C,PA58000001,Q2969791,Château de Marcilly,1996-11-08 ,fr:Château de Marcilly
47.370247,3.123169,,,PA00113063,Q22965586,Moulin de Maupertuis,1991-11-06 ,
47.2169,3.4828,,,PA00112820,Q22965181,Vestiges archéologiques,1963-08-26 ,
46.949742,3.311626,place_of_worship,christian,PA58000025,Q22979688,"Église Saint-Vincent, ancienne chapelle seigneuriale du château de la Prye",2003-03-12 ,
47.531828,3.074005,castle,16C,PA00112998,Q22965347,,1991-11-28 ,
47.369964,3.126457,building,16C,PA00112882,Q22965235,Maison à pans de bois,1971-10-18 ,
47.189632,3.225471,building,19C,PA00112807,Q22965172,Maison d'Achille Millien,1929-10-12 ,
47.1776,3.0173,place_of_worship,christian,PA00112828,Q3583924,Église Saint-Pierre (ancienne),1971-10-15 ,fr:Église Saint-Pierre de La Charité-sur-Loire
47.177283,3.015347,building,18C,PA00112836,Q22965195,,1972-02-17 ,
47.1771,3.0166,building,16C,PA00112838,Q22965197,Maison dite du Sabotier,1956-06-22 ,
47.016701,3.88088,castle,17C,PA00113004,Q22965369,Château de Saint-Léger,1984-07-27 ,
46.972885,3.792268,monastery,12C,PA00112926,Q22965277,Prieuré de Commagny (ancien),,fr:Prieuré de Commagny
46.987652,3.162442,tower,yes,PA00112974,Q3533175,Tour Saint-Eloi,1945-08-17 ,fr:Tour Saint-Éloi
46.946939,3.108873,castle,,PA00112896,Q15940315,Château du Marais,1927-05-14 ,fr:Château du Marais (Nièvre)
47.176904,3.014148,,17C,PA58000026,Q22979689,Grand pont sur la Loire,2003-10-13 ,
47.048557,3.477868,castle,15C,PA00113024,Q22965423,Château de Foucherenne,1926-09-28 ,
47.412291,2.924428,citywalls,13C,PA00112868,Q22965224,Fortifications,1971-10-25 ,
47.177927,3.018464,place_of_worship,christian,PA00112825,Q22965186,Église clunisienne Saint-Laurent,,
46.930356,3.094088,castle,19C,PA58000033,Q22979701,Château de Fertot,2008-07-18 ,
