latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia
47.2785,5.563,castle,C15,PA00102245,Q15944031,Château Rouillaud,3,1977-02-17 ,fr:Château Rouillaud
47.4228,5.8452,catholic,C19,PA70000082,Q15953142,,3,2007-06-04 ,fr:Presbytère de Bucey-lès-Gy
47.5358,5.5611,lavoir,C19,PA00102241,Q15952059,Lavoir Nord,3,1986-01-02 ,fr:Lavoir Nord (Oyrières)
47.8157,6.2072,,C18,PA00102142,Q15948450,Ancien couvent des Récollets,3,1987-12-03 ,fr:Couvent des Récollets de Conflans-sur-Lanterne
47.5751,6.7555,,C19,PA00102194,Q13517355,Fontaine-lavoir du Savourot,3,1979-05-16 ,fr:Fontaine-lavoir du Savourot
47.3984,6.0481,castle,,PA00102275,Q15952653,Château (ancien),3,1977-11-09 ,fr:Maison forte de Sorans-lès-Breurey
47.5655,6.5848,building,C16,PA00102176,Q13517003,Maison dite Maison Racle sur le Treige,3,1971-10-15 ,fr:Maison Racle sur le Treige
47.8154,6.6836,,C20,PA70000076,Q15950812,Mairie - Groupe scolaire,3,2005-11-02 ,fr:Hôtel de ville de Servance
47.5105,5.5211,,C11,PA00132858,Q15948778,Enceinte écclésiale du Mont d'Auvet,3,1994-12-28 ,fr:Enceinte ecclésiale du Mont d'Auvet
47.8244,6.0383,castle,C18,PA70000104,Q15944009,,3,2011-08-04 ,fr:Château de Contréglise
47.3704,5.7802,yes,C14,PA70000058,Q15948331,Chapelle du cimetière,3,2002-06-05 ,fr:Cimetière de Charcenne
47.3378,5.6375,,C17,PA70000020,Q13518237,Anciennes forges de Grand-Valay,,,fr:Forges de Grand-Valay
47.9271,6.0366,,C20,PA70000063,Q13518277,Ancienne salle des fêtes de la filature,3,2003-12-01 ,fr:Filature de Demangevelle
47.8414,6.5646,wayside_cross,C16,PA00102299,Q13518168,Croix des Morts,3,1989-08-18 ,fr:Croix des morts de Faucogney-et-la-Mer
47.9678,6.0378,castle,C13,PA00102242,Q15944023,,,,fr:Château de Passavant-la-Rochère
47.822,5.9044,tomb,C19,PA70000085,Q15953363,"Tombe de la famille Gérard, située dans le cimetière",3,2008-03-28 ,fr:Tombe de la famille Gérard
47.3239,5.621,,C13,PA00132865,Q15948793,Ermitage Sainte-Cécile,3,1994-07-28 ,fr:Ermitage Sainte-Cécile
47.5855,6.0491,,C18,PA00102115,Q3077231,Anciennes forges-fonderies de Baignes,,,fr:Forge-fonderie de Baignes
47.6403,5.9597,,C19,PA00102314,Q2936101,Canal souterrain de Saint-Albin (également sur commune d'Ovanches),3,1990-09-18 ,fr:Canal souterrain de Saint-Albin
47.5935,6.4146,farm,C18,PA00135343,Q13518228,Ferme,3,1995-08-28 ,fr:Ferme (Aillevans)
47.6795,6.40965,,C19,PA00102108,Q13517971,Puits communal d'Amblans,3,1986-01-02 ,fr:Puits communal d'Amblans
47.8573,6.7613,,C16,PA00102308,Q16509684,Anciennes mines d'argent,3,1990-08-02 ,fr:Mines d'argent de Haut-du-Them-Château-Lambert
47.5472,6.0849,castle,C18,PA70000047,Q15944000,Château de Levrecey,3,2000-10-06 ,fr:Château de Levrecey
47.9081,6.2568,,C17,PA70000094,Q8510620,Ancien cimetière dit  cimetière des Pestiférés ,3,2009-08-03 ,fr:Cimetière des Pestiférés
47.5692,5.7476,yes,C,PA00102223,Q13518364,Ruines romaines,2,1846 ,fr:Ruines romaines de Membrey
47.4041,5.8116,castle,C15,PA00102189,Q15943931,,,,fr:Château de Gy
47.5188,5.9358,,C18,PA00135346,Q1385053,Ancienne abbaye cistercienne Notre-Dame-de-la-Charité,,,fr:Abbaye Notre-Dame-de-la-Charité
47.3895,6.102,yes,C12,PA70000062,Q15945250,Chapelle Saint-Justin,3,2003-07-17 ,fr:Chapelle Saint-Justin de Chambornay-lès-Bellevaux
47.3825,6.0015,castle,C18,PA70000023,Q15943992,Château de Boult,3,1998-04-24 ,fr:Château de Boult
47.4052,5.8117,,C19,PA70000051,Q13518260,Grande fontaine,3,2001-07-19 ,fr:Grande fontaine de Gy
47.9189,6.1317,,C19,PA00102216,Q13517951,Mairie-Lavoir,3,1986-01-02 ,fr:Mairie-lavoir de Mailleroncourt-Saint-Pancras
47.445061,5.591902,building,C16,PA00102183,Q22953335,Hôtel de ville,2,1886-07-12 ,
47.9225,6.097,,C17,PA00102284,Q13517360,Halles,3,1979-05-16 ,fr:Halles de Vauvillers
47.9367,5.9217,catholic,C18,PA70000007,Q15953146,,3,1996-12-09 ,fr:Presbytère de Jonvelle
47.5911,6.1775,wayside_cross,C17,PA00102148,Q13518457,Croix de Saint-Antoine en pierre sculptée,2,1959-12-04 ,fr:Croix de Saint-Antoine (La Demie)
47.6486,5.9357,wayside_cross,C17,PA00102265,Q15944596,Croix de carrefour datée de 1603,3,1986-07-04 ,fr:Croix de carrefour de Rupt-sur-Saône
47.6652,5.9671,,C19,PA70000075,Q15952097,Ecole - Mairie - Justice de paix,3,2005-08-01 ,fr:Mairie de Scey-sur-Saône-et-Saint-Albin
47.8178,6.3804,building,,PA00102205,Q15953415,Hôtel de ville (ancien) dit tour des Echevins ou encore Maison carrée,2,1862 ,fr:Tour des échevins
47.8016,6.059,building,C16,PA00102105,Q13518707,Maison Bucheron ou maison dite Espagnole,,,fr:Maison Bucheron
47.9223,6.0983,castle,C18,PA00102283,Q15944035,,3,1980-02-22 ,fr:Château de Vauvillers
47.4653,6.2614,fountain,yes,PA00102227,Q13518505,Fontaine dite Fontaine du Cygne,2,1977-12-21 ,fr:Fontaine du Cygne
47.6606,5.8253,building,C15,PA70000021,Q13518240,Maison Roch,3,1997-11-06 ,fr:Maison Roch
47.4552,5.6629,farm,C18,PA70000065,Q13518276,Ferme de l'ancienne abbaye de Prémontrés Notre-Dame de Corneux,3,2003-12-29 ,fr:Ferme de l'abbaye Notre-Dame de Corneux
47.8045,6.1638,bridge,C19,PA00102224,Q22953345,Pont métallique sur la rivière La Lanterne (également sur commune de Bourguignon-lès-Conflans),3,1982-10-20 ,
47.2794,5.5618,building,C16,PA00102249,Q22953347,,3,1934-03-26 ,
47.703062,6.630088,,C20,PA70000053,Q2962978,Chevalement du puits Sainte-Marie,3,2001-03-29 ,fr:Chevalement du puits Sainte-Marie
47.6502,6.4803,wayside_cross,C16,PA00102298,Q13518515,Croix Saint-Nicolas,2,1979-12-11 ,fr:Croix Saint-Nicolas
47.3218,5.8659,castle,C15,PA00102251,Q15944108,,3,1995-04-20 ,fr:Château de Pin
47.6947,6.2786,building,C18,PA00102271,Q15944025,Maison ou demeure dite « Le Château »,,,fr:Château de Saulx
47.669,6.1519,castle,C18,PA00102325,Q2970310,Château de Pusy,3,1991-04-08 ,fr:Château de Pusy
47.6671,5.8771,lavoir,C19,PA00102147,Q13517375,Lavoir,3,1979-03-06 ,fr:Lavoir de Confracourt
47.6635,6.6208,,C19,PA00102333,Q13518205,Ancienne ferme-clouterie,3,1992-09-24 ,fr:Ferme-clouterie
47.347,6.0328,castle,C15,PA00102128,,Château de Buthiers,,,fr:Château de Buthiers
47.8269,5.8974,fountain,yes,PA70000041,Q13518253,Fontaine Marianne,3,2000-12-21 ,fr:Fontaine Marianne
47.8068,6.1655,castle,,PA00102122,Q15943939,,3,1927-06-01 ,fr:Château de Bourguignon-lès-Conflans
47.5239,5.6543,,C19,PA70000024,Q13518247,Forge de Beaujeu,3,1998-09-18 ,fr:Forge de Beaujeu
47.895,6.5149,yes,C17,PA70000054,Q13518262,Grenier dit  chalot ,3,2001-12-19 ,fr:Grenier chalot de Saint-Bresson
47.3599,5.6765,tower,yes,PA70000022,Q15944133,Tour ou château de Venère,3,1998-01-26 ,fr:Château de Venère
47.6343,5.6789,castle,C17,PA00102169,Q15943947,"Château de la Colombière, à Fouvent-le-Haut",3,1976-12-31 ,fr:Château de la Colombière
47.6561,5.9631,wayside_cross,C17,PA00102272,Q15944912,Calvaire Sainte-Anne sur le chemin de défruitement,2,1979-09-27 ,fr:Calvaire Sainte-Anne (Scey-sur-Saône)
47.633795,6.100138,wayside_cross,C18,PA00102279,Q3003297,"Croix datée de 1732, à 500 mètres au Nord-Est du village",2,1944-01-21 ,fr:Croix de 1732 de Vaivre-et-Montoille
47.4038,5.8151,,C15,PA00102190,Q22953341,"Demeure, chemin dit Derrière les Tours",,,
47.4517,5.5827,building,,PA70000056,Q13518274,Maison Trayvou,,,fr:Maison Trayvou
47.3497,5.9407,fountain,yes,PA00102152,Q15948812,Fontaine et les lavoirs,3,1979-03-30 ,fr:Fontaine d'Étuz
47.5525,6.1387,castle,C13,PA00102285,Q15944083,Château (ancien),3,1989-01-30 ,fr:Château de Vellefaux
47.615,6.24,archaeological_site,megalith,PA00102141,Q3034090,Dolmen,2,1976-08-24 ,fr:Dolmen de la Pierre-qui-Vire (Colombe-lès-Vesoul)
47.649,6.371,lavoir,C19,PA70000087,Q27450499,Lavoir du centre,3,2008-02-06 ,fr:Lavoir du centre de Mollans
47.5749,5.8764,wayside_cross,C16,PA00102306,Q13518167,Croix des Beaux-Regards,3,1989-10-06 ,fr:Croix des Beaux-Regards
47.2862,5.6583,,C19,PA00102226,Q13517922,Fontaine-lavoir,3,1986-01-02 ,fr:Fontaine-lavoir de Montagney
47.9361,5.9209,monastery,C11,PA00102196,Q15953170,Prieuré de Jonvelle et maison Coeurdacier,,,fr:Prieuré de Jonvelle
47.584,6.2556,yes,C13,PA00102295,Q2956852,Chapelle Saint-Igny,3,1979-05-16 ,fr:Chapelle Saint-Igny de Villers-le-Sec
47.7099,5.8906,,C19,PA70000073,Q13518288,Ecole - Mairie - Justice de paix,3,2005-08-01 ,fr:Mairie de Combeaufontaine
46.5028,5.0671,building,C15,PA00113403,Q22965890,Maison dite du Lieutenant-Juge,3,1933-03-11 ,fr:Maison du Lieutenant-Juge
46.671631,4.457963,castle,C12,PA00113541,Q2969806,,,,fr:Château de Marigny (Marigny)
46.95783,4.30583,city_gate,C,PA00113094,Q1739273,Porte Saint-André,2,1846 ,fr:Porte Saint-André (Autun)
46.30531,4.83592,bridge,,PA00113335,Q3396724,"Pont Saint-Laurent, sur la Saône",,,fr:Pont Saint-Laurent (Saône)
46.877634,4.338588,,,PA00113138,Q22965647,Quatre monolithes,3,1953-02-27 ,fr:Monolithes de Broye
46.748997,4.861072,farm,C17,PA71000025,Q21027223,Ferme de la Cour Basse,3,2001-02-08 ,fr:Ferme de la Cour Basse
46.887267,4.753325,milestone,C17,PA00113407,Q22965654,Borne armoriée (également sur commune de Chagny),2,1921-12-14 ,fr:Borne armoriée du Bois-Rondot
46.6114,4.9524,archaeological_site,necropolis,PA71000046,Q22997782,Nécropole protohistorique d'Ormes-Simandre ,,,fr:Nécropole d'Ormes-Simandre
46.272154,4.768296,,C16,PA00113532,Q22965976,Puits couvert,3,1928-05-23 ,fr:Puits couvert de Vinzelles
46.94566,4.299348,building,C15,PA00113080,Q22965603,Hôtel du Chancelier Rolin,2,1877-07-14 ,
46.429669,4.662012,wayside_cross,C18,PA00113221,Q22965730,Croix de carrefour,3,1988-05-25 ,fr:Croix de carrefour de Cluny
46.885787,4.759355,milestone,C17,PA00113409,Q22965895,Borne armoriée,2,1927-11-03 ,fr:Borne armoriée de la Queue-de-l'Étang
46.96125,4.28828,place_of_worship,C,PA00113101,Q1526555,Temple de Janus,2,1840 ,fr:Temple de Janus d'Autun
46.4154,4.0371,place_of_worship,christian,PA00113463,Q22965930,Église (ancienne),2,1913-07-22 ,fr:Chapelle Notre-Dame de Saint-Yan
46.4738,4.7349,,C16,PA00113119,Q3586001,Ancien prieuré,,,fr:Église et prieuré Saint-Martin de Blanot
46.309168,4.835684,building,,PA00113334,Q22965828,,3,1927-02-28 ,"fr:Maison, 2 grande rue de Veyle (Mâcon)"
46.297555,4.821082,,,PA00125330,Q3581238,Ancienne église Saint-Clément,3,1993-12-08 ,fr:Église Saint-Clément de Mâcon
46.30751,4.83114,place_of_worship,christian,PA00113557,Q15954062,Cathédrale Saint-Vincent (nouvelle église Saint-Vincent),2,1994-09-02 ,fr:Église cathédrale Saint-Vincent de Mâcon
46.2062,4.076,yes,C17,PA71000070,Q27889962,Chapelle du Tronchy,3,2014-06-16 ,fr:Chapelle du Tronchy
46.828427,4.840196,wayside_cross,,PA00113314,Q22965809,Croix,3,1986-10-10 ,fr:Croix de La Loyère
46.94936,4.29733,,C18,PA00113150,Q22965661,"Ancien collège des jésuites, aujourdhui Lycée Bonaparte ",,,
46.4113,4.0384,milestone,C19,PA00113462,Q22965929,Borne itinéraire,3,1950-03-13 ,fr:Borne itinéraire de Saint-Yan
46.9517,4.2994,place_of_worship,christian,PA00113075,Q2820476,Église Saint-Jean,3,1942-03-12 ,fr:Abbaye Sainte-Marie de Saint-Jean-le-Grand d'Autun
46.43483,4.65858,,C17,PA00113220,,Ancienne abbaye,,,fr:Abbaye de Cluny
46.95025,4.30625,,,PA00113099,Q22965619,Séminaire (ancien),3,1932-12-23 ,
46.320685,4.111204,castle,C17,PA00135242,Q22975914,Château du Magny,3,1995-03-13 ,fr:Château du Magny
46.5823,5.0303,castle,C17,PA71000041,Q2376119,Château de Loisy,3,2007-05-04 ,fr:Château de Loisy
46.484,4.8639,,C13,PA00113366,Q22965861,Ancienne commanderie du Temple Sainte-Catherine,,,fr:Commanderie Sainte-Catherine
46.926922,4.876192,milestone,,PA00113264,Q22965768,Borne,2,1927-09-22 ,fr:Borne de Demigny
46.451975,4.120194,building,C16,PA00113385,Q22965882,,3,1929-12-09 ,"fr:Maison, place Guignault (Paray-le-Monial)"
46.274058,4.041537,building,C15,PA00113341,Q22965833,Maison de bois,3,1931-04-17 ,"fr:Maison de bois (Impasse de la Boucherie, Marcigny)"
46.338543,4.701171,place_of_worship,christian,PA00113142,Q22965651,,2,1933-04-27 ,fr:Église de la Conversion-de-Saint-Paul de Bussières
46.303115,4.829955,monastery,convent,PA00113320,Q3001701,Couvent des Cordeliers (ancien) ou ancienne gendarmerie,3,1929-10-24 ,fr:Couvent des Cordeliers de Mâcon
46.5334,5.1106,farm,C16,PA71000067,Q27919509,"Ferme de La Train, sise au hameau de la Train",2,2014-09-09 ,fr:Ferme de La Train
46.30494,4.83408,building,C15,PA00113328,Q22965821,Immeuble dit La maison de Bois,2,1920-04-02 ,fr:Maison de bois (Mâcon)
46.94339,4.31386,,C,PA00113096,Q2119690,Pyramide de Couhard,2,1840 ,fr:Pyramide de Couhard
46.99078,4.3165,,,PA00113452,Q22965925,Alignements du Camp de la Justice,2,1921-11-19 ,fr:Alignements du Champ de la Justice
46.329444,4.710556,castle,C16,PA00113559,Q2971487,Château des Essertaux,3,1992-04-16 ,fr:Château des Essertaux
46.96003,4.29514,city_gate,C,PA00113093,Q2105026,Porte d'Arroux,2,1846 ,fr:Porte d'Arroux
46.493103,5.387076,building,C18,PA00113256,Q22965759,Hôtel Nayme,3,1989-01-03 ,fr:Hôtel Nayme
46.97036,4.27742,castle,C17,PA00113549,Q22965988,Château d'Eschamps,3,1991-06-11 ,
46.6604,4.3436,,,PA71000016,Q3219854,Site du lavoir des Chavannes,,,fr:Lavoir des Chavannes
46.95275,4.30936,,C 3,PA00113102,Q2769798,Théatre romain,2,1840 ,fr:Théatre romain d'Autun
46.434744,4.275768,monastery,convent,PA00113199,Q22965717,Couvent des Ursulines (ancien),3,1948-09-27 ,fr:Couvent des Ursulines de Charolles
46.942733,4.873458,milestone,C16,PA00113263,Q22965767,Borne armoriée,2,1927-10-10 ,fr:Borne armoriée de Demigny
46.395056,4.602676,,C20,PA71000065,Q22998558,Carmel de la Paix,3,2013-09-30 ,fr:Carmel de la Paix
46.586968,4.112599,place_of_worship,christian,PA00113207,Q22965721,,3,1926-11-15 ,fr:Église Saint-Pierre-ès-Liens de Chassy
46.94169,4.29858,tower,yes,PA00113104,Q1565599,Tour dite des Ursulines,2,1994-09-02 ,fr:Tour des Ursulines
46.96125,4.30881,place_of_worship,christian,PA00113076,Q3583656,Église Saint-Pierre-l'Estrier (ancienne),2,1979-12-27 ,fr:Église Saint-Pierre-l'Estrier d'Autun
46.887267,4.753325,milestone,C17,PA00113144,Q22965654,Borne armoriée (également sur commune de Rully),2,1921-12-14 ,fr:Borne armoriée du Bois-Rondot
46.9455,4.29911,fountain,yes,PA00113078,Q22965601,Fontaine Saint-Lazare,2,1862 ,fr:Fontaine Saint-Lazare (Autun)
46.343591,4.707644,,,PA00113141,Q22965650,Camp retranché à éperon barré,2,1973-06-20 ,fr:Camp retranché à éperon barré de Bussières
46.385,4.0478,castle,C17,PA71000044,Q2970664,Château de Sélore,3,2007-02-28 ,fr:Château de Selore
47.012749,4.334712,castle,C17,PA71000056,Q2969154,,3,2011-04-20 ,fr:Château de Dracy-Saint-Loup
46.946221,4.296936,citywalls,,PA00113098,Q22965618,Remparts romains,,,
46.955516,4.300418,yes,C12,PA00113074,Q22965599,Chapelle Saint-Nicolas (ancienne),2,1945-07-12 ,
46.4398,4.7479,building,C19,PA71000063,Q22998553,Maison Guitry,3,2013-09-30 ,fr:Maison Guitry
46.3979,4.8615,place_of_worship,christian,PA71000071,Q27924811,Église Saint-Pierre de Senozan,3,2014-11-17 ,fr:Église Saint-Pierre de Senozan
46.1868,4.7354,building,C19,PA71000062,Q22999561,"Maison dite de  Benoît-Raclet , sise au hameau de la Pierre",3,2013-01-29 ,fr:Maison de Benoît-Raclet
46.968182,4.315095,,C17,PA00132879,Q14627585,Ancienne abbaye Saint-Symphorien,,,fr:Abbaye Saint-Symphorien d'Autun
46.585,4.1144,castle,,PA00113206,Q2968887,Château de Chassy,,,fr:Château de Chassy (Chassy)
46.953654,4.300227,building,C15,PA00113086,Q22965610,Maison Chareyre contiguë à la tour de Marchaux,3,1934-10-26 ,
46.948903,4.298583,,C18,PA00113092,Q22965615,"Passage de la Terrasse, entre la rue aux Cordiers et la rue de la Terrasse",3,1975-10-29 ,
46.30569,4.829057,,C17,PA00113329,Q22965823,Grand Lycée,3,1937-07-22 ,fr:Ancien Lycée Lamartine (Mâcon)
46.958698,4.300429,monastery,abbey,PA00113072,Q2820476,Abbaye de Saint-Jean-Le-Grand (ancienne),3,1944-03-29 ,
48.1075,-0.07639,place_of_worship,christian,PA00109975,Q22962861,,2,1912-12-11 ,
48.35306,0.29194,,,PA00109986,Q22962872,Ancien château de la Cour,,,
48.28556,0.09556,place_of_worship,christian,PA00109942,Q22962838,,3,1927-12-22 ,fr:Église Saint-Germain de Saint-Germain-sur-Sarthe
47.918075,-0.26159,castle,manor,PA00109910,Q15952701,Manoir,3,1928-03-31 ,fr:Manoir de Poillé-sur-Vègre
48.0175,0.57292,place_of_worship,christian,PA00109950,Q22962851,,3,1952-06-20 ,
48.23306,-0.03278,farm,C13,PA72000038,Q22998584,Grange du manoir de Bernay,3,2008-03-27 ,
48.21194,0.34167,castle,C16,PA00109927,Q2970477,Château de Saint-Aignan,,,fr:Château de Saint-Aignan
48.00833,0.19689,building,,PA00109829,Q22962588,,3,1945-03-13 ,
47.61292,0.33681,,C13,PA00125651,Q3115332,Ancienne grange dîmière de la Merrie,2,1993-10-18 ,fr:Grange dîmière de la Merrie
48.00956,0.19906,,C18,PA00109999,Q22962884,Ancienne officialité,2,1991-10-10 ,
47.96875,-0.11028,castle,C16,PA00110005,Q2968862,Château de Chanteloup,3,1990-11-19 ,fr:Château de Chanteloup (Vallon-sur-Gée)
48.22103,0.48111,archaeological_site,megalith,PA00109891,Q14628535,Menhir de Courtevrais,2,1983-10-20 ,fr:Menhir de Courtevrais
48.22542,0.13028,place_of_worship,christian,PA00109685,Q19902886,,3,1926-01-06 ,fr:Église Notre-Dame de Beaumont-sur-Sarthe
48.23431,0.15597,monastery,,PA00109990,Q3403064,Prieuré (ancien),3,1927-01-06 ,fr:Prieuré de Vivoin
47.86556,0.46764,building,C20,PA00125653,Q15950392,Hôtel Bléteau,3,1993-02-11 ,fr:Hôtel Bléteau
48.173334,0.656176,tower,yes,PA00109718,Q22962536,Tour,3,1927-01-06 ,
47.87361,-0.23528,castle,C18,PA00109995,Q2969129,Château de Dobert,3,1989-07-24 ,fr:Château de Dobert
48.11028,-0.03361,place_of_worship,christian,PA00109723,Q2957272,Église de Verniette,2,1946-06-27 ,fr:Chapelle de Verniette
47.70194,-0.06694,monastery,monastery,PA00109761,Q3320387,Monastère de la Visitation (ancien),3,1985-12-19 ,fr:Monastère de la Visitation
47.74278,0.48972,archaeological_site,megalith,PA00109698,Q3305866,Menhir de Gobianne,3,1984-02-08 ,fr:Menhir de Gobianne
48.20194,0.6675,monastery,abbey,PA00109719,Q22962538,Abbaye de la Pelice (ancienne),3,1986-06-03 ,
48.2425,0.31389,monastery,C15,PA00135559,Q22994848,Prieuré Saint-Symphorien,3,1995-04-11 ,
48.05972,-0.00472,castle,C15,PA00110010,Q22962891,Château de la Renaudière,3,1991-11-29 ,
48.00667,0.195,,,PA00109861,Q22962708,Sol de maison à maison,3,1945-04-06 ,
48.16931,0.70361,place_of_worship,christian,PA00109724,Q22962540,,3,1926-01-06 ,
47.69611,0.32639,archaeological_site,megalith,PA00109981,Q3034098,Dolmen de la Pierre Couverte,3,1984-02-12 ,fr:Dolmen de la Pierre couverte (Vaas)
47.64631,0.43964,catholic,C16,PA00109953,Q3402354,,3,1926-01-20 ,fr:Presbytère de Saint-Pierre-de-Chevillé
48.14972,0.50611,place_of_worship,christian,PA72000041,Q22998586,Église Saint-Denis,3,2008-12-08 ,
48.06611,0.57833,castle,C19,PA00109998,Q22693791,Château et ses communs,3,1989-04-24 ,
48.00931,0.1975,,,PA00109854,Q22962630,Sol de maison à maison,3,1945-04-06 ,
47.69222,-0.06556,place_of_worship,christian,PA72000036,Q3584968,Église Sainte-Colombe,3,2007-10-08 ,fr:Église Sainte-Colombe de La Flèche
47.90028,-0.24722,castle,C15,PA00109908,Q2970943,Château de Verdelles,2,1922-06-26 ,fr:Château de Verdelles
48.18167,0.07917,castle,C18,PA72000009,Q22998568,Château du Tronchet,3,1997-07-31 ,
48.185,-0.12611,castle,,PA00109970,Q2970699,,2,1889 ,fr:Château de Sillé-le-Guillaume
47.69972,-0.08778,yes,,PA00109758,Q2956642,Chapelle Notre-Dame-des-Vertus,3,1934-01-18 ,fr:Chapelle Notre-Dame des Vertus
47.87944,0.10444,castle,manor,PA00109919,Q3286307,Manoir de la Beunêche,2,1950-04-24 ,fr:Manoir de la Beunêche
47.8,-0.09583,castle,,PA00109661,Q22962471,Château (également sur commune de Malicorne-sur-Sarthe),3,1986-04-22 ,fr:Château de Malicorne-sur-Sarthe
48.17222,0.58778,place_of_worship,christian,PA00109928,Q22962804,,2,1976-05-11 ,
48.17528,0.79944,place_of_worship,christian,PA00109976,Q22962863,,3,1925-12-04 ,fr:Église de l'Assomption de Théligny
48.025,-0.05444,castle,C18,PA00109659,Q2971458,Château des Bordeaux,3,1984-12-28 ,fr:Château des Bordeaux
48.15903,0.81681,place_of_worship,christian,PA00109962,Q22962857,Église Saint-Ulphace,2,2003-04-25 ,
47.93694,-0.05361,,C16,PA00109791,Q15952716,Seigneurie,3,1928-02-17 ,fr:Manoir de la Seigneurie (Maigné)
48.0195,0.48172,place_of_worship,christian,PA00109893,Q22962762,Église paroissiale,3,1984-12-05 ,
48.00778,0.19658,,,PA00109860,Q22962698,Sol de maison à maison,3,1945-04-06 ,
47.97778,-0.29694,castle,C15,PA00110003,Q2971039,Château de Viré,,,fr:Château de Viré
48.00833,0.19703,building,C16,PA00109838,Q22962599,,2,1928-09-29 ,
48.12944,0.50917,castle,,PA00110011,Q22962892,Château de Chéronne,3,1991-12-11 ,
47.90181,0.65764,castle,manor,PA00109934,Q22962828,Manoir de la Chevallerie,,,
47.94083,0.22278,castle,C18,PA00109887,Q22962761,Château des Hunaudières,3,1966-03-22 ,
48.0075,0.19583,,,PA00109862,Q22962718,Sol de maison à maison,3,1945-04-06 ,
48.13639,-0.07111,monastery,abbey,PA00109922,Q1775115,Abbaye de Champagne (ancienne),3,1932-10-04 ,fr:Abbaye de Champagne
47.925,-0.35167,castle,manor,PA00109670,Q3286257,Manoir de Pontigné,3,1989-01-26 ,fr:Manoir de Pantigné
47.85639,0.74333,place_of_worship,christian,PA00109705,Q21752567,,3,1926-01-06 ,fr:Église Saint-André de La Chapelle-Huon
48.11389,0.01111,yes,C15,PA00109740,Q22962544,Chapelle Notre-Dame-de-l'Habit,3,1972-11-08 ,
47.68497,0.48933,archaeological_site,megalith,PA00109736,Q3305874,Menhir,2,1982-11-24 ,fr:Menhir de La Serpinerie
47.93972,-0.25278,castle,C18,PA00109672,Q2969822,Château de Martigné,3,1990-11-19 ,fr:Château de Martigné
48.34972,0.25417,place_of_worship,christian,PA00109956,Q21077841,,2,1911-01-19 ,fr:Église Saint-Rémy-et-Saint-Rigomer de Saint-Rémy-du-Val
47.8659,-0.20581,,C16,PA00109675,Q3557933,Vieille Tour,3,1926-01-06 ,fr:Vieille Tour (Avoise)
48.23249,0.15595,,C11,PA00109988,Q20669728,école de filles,3,1927-01-06 ,fr:Ancienne école de filles de Vivoin
48.18545,0.653783,building,,PA00109755,Q22962556,,3,1926-01-06 ,
48.17694,0.41611,castle,,PA00110009,Q22962888,Château de Bonnetable (également sur commune de Bonnetable),3,1991-11-29 ,fr:Château de Bonnétable
47.8675,-0.34861,castle,manor,PA00109925,Q3286182,Manoir de Gautret,3,1996-10-22 ,fr:Manoir de Gautret
47.83986,-0.19764,wayside_cross,C18,PA00109897,Q15945192,Calvaire,3,1978-02-22 ,fr:Calvaire de Parcé-sur-Sarthe
48.20819,0.57097,castle,C15,PA00109734,Q2969114,,3,1981-12-29 ,fr:Château de Dehault
47.96861,0.16639,,,PA00109658,Q3471737,Zone contenant des vestiges archéologiques,2,1961-11-06 ,fr:Sanctuaire de Mars Mullo
47.94943,-0.20626,,C16,PA72000046,Q22997979,Logis de Biard,3,2014-12-10 ,
47.69472,0.28056,castle,manor,PA00109666,Q3286162,Manoir de Champmarin,3,1978-12-29 ,fr:Manoir de Champmarin
48.35667,0.15667,castle,manor,PA72000030,Q22998578,Manoir de Couesmes,3,2005-02-15 ,
48.10611,0.02556,catholic,C18,PA00109743,Q22962548,Presbytère (ancien),2,1992-01-24 ,
47.61111,0.33528,castle,C15,PA00109716,Q2971759,Château du Paty,3,1977-11-08 ,fr:Château du Paty
47.795,-0.38083,place_of_worship,christian,PA72000028,Q15953604,Église Saint-Aubin,3,2003-09-05 ,fr:Église Saint-Aubin de Pincé
47.65083,0.34806,place_of_worship,christian,PA00109694,Q3583045,,2,1912-12-11 ,fr:Église Saint-Martin de la Bruère-sur-Loir
48.22417,0.12917,castle,,PA00109684,Q22962482,Château (restes),3,1927-01-06 ,fr:Château de Beaumont-sur-Sarthe
48.35028,0.37028,place_of_worship,christian,PA00109795,Q3583386,Église Saint-Nicolas,,,fr:Église Saint-Nicolas de Mamers
47.66353,0.47269,place_of_worship,christian,PA00109735,Q3582085,,3,1927-02-04 ,fr:Église Saint-Jean de Dissay-sous-Courcillon
48.02833,-0.19528,castle,manor,PA00109771,Q3286146,Manoir de Beaumont,3,1980-04-20 ,fr:Manoir de Beaumont
48.34472,0.23139,castle,manor,PA00109957,Q15614651,Manoir dit le Logis du Moulin ou Basse Cour du Moulin,3,1926-12-09 ,fr:Logis de Moullins
48.22669,0.395019,castle,C17,PA72000043,Q22998588,Château de Courcival,3,2011-08-24 ,
48.25444,0.02861,castle,,PA00109929,Q22962809,Château de Perrochel,3,1974-05-15 ,
47.7625,0.65889,castle,C16,PA00109911,Q2970262,Château de Poncé,,,fr:Château de Poncé
48.34722,-0.07833,castle,manor,PA00109947,Q22962849,Manoir de Linthe,3,1984-07-16 ,
48.0196,0.4819,,,PA00109894,Q22962763,Presbytère (ancien),3,1984-12-28 ,
